0,1,2,3
Tradutor POF 2008-2009 - Consumo final das famílias/Contas Nacionais,,,
Produto POF,Descrição POF,Produto Contas Nacionais,Descrição Contas Nacionais
8602001,SABAO PASTOSO,20931,"Perfumaria, sabões e artigos de limpeza"
8602101,SABAO DE COCO,20931,"Perfumaria, sabões e artigos de limpeza"
8602102,SABAO EM PEDRA,20931,"Perfumaria, sabões e artigos de limpeza"
8602103,SABAO EM BARRA,20931,"Perfumaria, sabões e artigos de limpeza"
8602104,SABAO DE BOLA,20931,"Perfumaria, sabões e artigos de limpeza"
8602105,SABAO EM BOLA,20931,"Perfumaria, sabões e artigos de limpeza"
8602106,SABAO RALADO,20931,"Perfumaria, sabões e artigos de limpeza"
8602107,SABAO EM PASTA,20931,"Perfumaria, sabões e artigos de limpeza"
8602201,SABAO EM PO,20931,"Perfumaria, sabões e artigos de limpeza"
8602301,SAPONACEO,20931,"Perfumaria, sabões e artigos de limpeza"
8602302,SAPOLEO,20931,"Perfumaria, sabões e artigos de limpeza"
8602303,PASTA DE POLIR PANELA,20931,"Perfumaria, sabões e artigos de limpeza"
8602304,SAPOLIO,20931,"Perfumaria, sabões e artigos de limpeza"
8602305,PASTA JOIA,20931,"Perfumaria, sabões e artigos de limpeza"
8602401,ALVEJANTE,20931,"Perfumaria, sabões e artigos de limpeza"
8602403,CONFORT,20931,"Perfumaria, sabões e artigos de limpeza"
8602404,ANIL,20931,"Perfumaria, sabões e artigos de limpeza"
8602405,AMACIANTE DE ROUPA,20931,"Perfumaria, sabões e artigos de limpeza"
8602407,PASSE BEM,20931,"Perfumaria, sabões e artigos de limpeza"
8602408,PRE-LAVAGEM DE QUALQUER MARCA,20931,"Perfumaria, sabões e artigos de limpeza"
8602409,TIRA-MANCHA,20931,"Perfumaria, sabões e artigos de limpeza"
8602410,REMOVEDOR DE MANCHA DE ROUPA,20931,"Perfumaria, sabões e artigos de limpeza"
8602411,AMACIANTE,20931,"Perfumaria, sabões e artigos de limpeza"
8602412,AMACIANTE PARA ROUPA,20931,"Perfumaria, sabões e artigos de limpeza"
8602413,QBOA (ALVEJANTE),20931,"Perfumaria, sabões e artigos de limpeza"
8602414,VANISH,20931,"Perfumaria, sabões e artigos de limpeza"
8602415,LAVA ROUPAS,20931,"Perfumaria, sabões e artigos de limpeza"
8602501,DESODORANTE AMBIENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8602502,SACHET,20931,"Perfumaria, sabões e artigos de limpeza"
8602503,BOM AR,20931,"Perfumaria, sabões e artigos de limpeza"
8602504,DESODORANTE DE SANITARIO,20931,"Perfumaria, sabões e artigos de limpeza"
8602505,PURIFICADOR DE AR,20931,"Perfumaria, sabões e artigos de limpeza"
8602506,PASTILHA SANITARIA,20931,"Perfumaria, sabões e artigos de limpeza"
8602509,INCENSO,20931,"Perfumaria, sabões e artigos de limpeza"
8602510,HIGIENIZADOR SANITARIO,20931,"Perfumaria, sabões e artigos de limpeza"
8602511,REFIL DE DESINFETANTE SANITARIO,20931,"Perfumaria, sabões e artigos de limpeza"
8602512,AROMATIZANTE,20931,"Perfumaria, sabões e artigos de limpeza"
8602513,ESSENCIA DE EUCALIPTO,20931,"Perfumaria, sabões e artigos de limpeza"
8602514,DESODORIZADOR SANITARIO,20931,"Perfumaria, sabões e artigos de limpeza"
8602515,PEDRA SANITARIA,20931,"Perfumaria, sabões e artigos de limpeza"
8602601,INSETICIDA,20921,Defensivos agrícolas e desinfestantes domissanitários
8602602,AEROSOL SBP,20921,Defensivos agrícolas e desinfestantes domissanitários
8602603,REPELENTE,20921,Defensivos agrícolas e desinfestantes domissanitários
8602604,ESPIRAL DURMA BEM OU OUTRA MARCA,20921,Defensivos agrícolas e desinfestantes domissanitários
8602605,NAFTALINA,20921,Defensivos agrícolas e desinfestantes domissanitários
8602606,REFIL INSETICIDA,20921,Defensivos agrícolas e desinfestantes domissanitários
8602607,ISCA PARA INSETO,20921,Defensivos agrícolas e desinfestantes domissanitários
8602609,SENTINELA ESPIRAL,20921,Defensivos agrícolas e desinfestantes domissanitários
8602701,RATICIDA,20921,Defensivos agrícolas e desinfestantes domissanitários
8602702,VENENO PARA RATO,20921,Defensivos agrícolas e desinfestantes domissanitários
8602703,CHUMBINHO MATA-RATOS,20921,Defensivos agrícolas e desinfestantes domissanitários
8602801,BOMBA DE INSETICIDA,31802,Produtos de industrias diversas
8602901,RATOEIRA,31802,Produtos de industrias diversas
8603001,PALHA DE ACO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8603101,CERA DE ASSOALHO,20931,"Perfumaria, sabões e artigos de limpeza"
8603102,CERA LIQUIDA DE ASSOALHO,20931,"Perfumaria, sabões e artigos de limpeza"
8603201,OLEO DE MOVEL,20931,"Perfumaria, sabões e artigos de limpeza"
8603202,OLEO DE PEROBA,20931,"Perfumaria, sabões e artigos de limpeza"
8603203,LUSTRA MOVEL,20931,"Perfumaria, sabões e artigos de limpeza"
8603301,POLIDOR DE METAL,20931,"Perfumaria, sabões e artigos de limpeza"
8603303,PASTA DE BRILHO,20931,"Perfumaria, sabões e artigos de limpeza"
8603304,LAVINOX,20931,"Perfumaria, sabões e artigos de limpeza"
8603307,LIMPA ALUMINIO,20931,"Perfumaria, sabões e artigos de limpeza"
8603308,BRILHA ALUMINIO,20931,"Perfumaria, sabões e artigos de limpeza"
8603401,GRAXA DE SAPATO,20931,"Perfumaria, sabões e artigos de limpeza"
8603402,CERA DE SAPATO,20931,"Perfumaria, sabões e artigos de limpeza"
8603403,POMADA DE CALCADO,20931,"Perfumaria, sabões e artigos de limpeza"
8603501,ESCOVA DE ROUPA,31802,Produtos de industrias diversas
8603503,ESCOVA DE LAVAR ROUPA,31802,Produtos de industrias diversas
8603504,ESCOVA DE ENGRAXAR SAPATO,31802,Produtos de industrias diversas
8603601,OLEO DE MAQUINA,19916,Outros produtos do refino do petróleo
8603701,PREGADOR DE ROUPA,22002,Artigos de plástico
8603702,PRENDEDOR DE ROUPA,22002,Artigos de plástico
8603801,CORDA DE VARAL,13003,Art. têxteis de uso doméstico e outros têxteis
8603802,CORDA DE ROUPA,13003,Art. têxteis de uso doméstico e outros têxteis
8603901,PAPEL TOALHA,17002,"Papel, papelão, embalagens e artefatos de papel"
8604001,DESENTUPIDOR DE RALO,22001,Artigos de borracha
8604002,DESENTUPIDOR DE PIA,22001,Artigos de borracha
8604101,PALITO,16001,"Produtos de madeira, exclusive móveis"
8604102,PALITOS DE DENTE,16001,"Produtos de madeira, exclusive móveis"
8604103,PALITO DE DENTE,16001,"Produtos de madeira, exclusive móveis"
8604202,SULFATO DE SODIO PARA LIMPEZA DOMESTICA,20931,"Perfumaria, sabões e artigos de limpeza"
8604301,GUARDANAPO DE PAPEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604401,PRATO OU BANDEJA DE PAPEL ALUMINIZADO OU PLASTICO,17002,"Papel, papelão, embalagens e artefatos de papel"
8604402,EMBALAGEM ALUMINIZADA DE CONGELAMENTO DE ALIMENTOS,25001,"Produtos de metal, excl. máquinas e equipamentos"
8604403,PRATO DESCARTAVEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604501,SABAO NAO-ESPECIFICADO,20931,"Perfumaria, sabões e artigos de limpeza"
8604601,COADOR DE CAFE DE PAPEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604602,FILTRO DE CAFE DE PAPEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604603,FILTRO DE PAPEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604701,TOALHA DE PAPEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604801,CANUDINHO DE PAPEL OU PLASTICO,31802,Produtos de industrias diversas
8604901,"FORMA, COPO, ETC. DE PAPEL OU PAPELAO",17002,"Papel, papelão, embalagens e artefatos de papel"
8604902,FORMINHA DE PAPEL,17002,"Papel, papelão, embalagens e artefatos de papel"
8604903,PAPEL DE BALA,17002,"Papel, papelão, embalagens e artefatos de papel"
8604904,COPO DE PAPEL OU PLASTICO,22002,Artigos de plástico
8604905,COPO DESCARTAVEL,22002,Artigos de plástico
8605001,PAPEL ALUMINIO OU ALUMINIZADO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8605003,LIMPA-FOGAO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8605004,PAPEL ALUMINIO PARA FOGAO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8605005,FORRA-FOGAO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8605101,PAPEL ABSORVENTE DE COPA E COZINHA,17002,"Papel, papelão, embalagens e artefatos de papel"
8605201,PAPEL CELOFANE,22002,Artigos de plástico
8605301,FOSFOROS,31802,Produtos de industrias diversas
8605302,CAIXA DE FOSFOROS,31802,Produtos de industrias diversas
8605303,FOSFORO,31802,Produtos de industrias diversas
8605401,VELA DE ILUMINACAO,27001,"Máquinas, aparelhos e materiais elétricos"
8605501,LAMPADA DE QUALQUER TIPO,27001,"Máquinas, aparelhos e materiais elétricos"
8605502,LAMPADA,27001,"Máquinas, aparelhos e materiais elétricos"
8605503,LAMPADA FLUORESCENTE,27001,"Máquinas, aparelhos e materiais elétricos"
8605504,LAMPADA FRIA,27001,"Máquinas, aparelhos e materiais elétricos"
8605505,LAMPADA BRANCA,27001,"Máquinas, aparelhos e materiais elétricos"
8605506,LAMPADA ELETRONICA,27001,"Máquinas, aparelhos e materiais elétricos"
8605507,LAMPADA TIPO ECONOMICA,27001,"Máquinas, aparelhos e materiais elétricos"
8605601,QUEROSENE PARA LIMPEZA,19916,Outros produtos do refino do petróleo
8605701,CARVAO VEGETAL PARA USO DOMESTICO,02801,Produtos da exploração florestal e da silvicultura
8605702,CARVAO PARA USO DOMESTICO,02801,Produtos da exploração florestal e da silvicultura
8605703,CARVAO VEGETAL PARA CHURRASCO,02801,Produtos da exploração florestal e da silvicultura
8605704,CARVAO PARA CHURRASCO,02801,Produtos da exploração florestal e da silvicultura
8605801,GASOLINA PARA LIMPEZA,19912,Gasoálcool
8605901,PILHA,27001,"Máquinas, aparelhos e materiais elétricos"
8606001,CERA DE MOVEIS,20931,"Perfumaria, sabões e artigos de limpeza"
8606103,LIMPA-TAPETE,20931,"Perfumaria, sabões e artigos de limpeza"
8606104,LIMPA-CARPETE,20931,"Perfumaria, sabões e artigos de limpeza"
8606201,TALHER DE PLASTICO,22002,Artigos de plástico
8606202,GARFO DE PLASTICO,22002,Artigos de plástico
8606203,FACA DE PLASTICO,22002,Artigos de plástico
8606204,COLHER DE PLASTICO,22002,Artigos de plástico
8606301,AMONIACO,20931,"Perfumaria, sabões e artigos de limpeza"
8606302,VEJA,20931,"Perfumaria, sabões e artigos de limpeza"
8606303,AJAX,20931,"Perfumaria, sabões e artigos de limpeza"
8606306,MULTILIMPADOR INSTANTANEO,20931,"Perfumaria, sabões e artigos de limpeza"
8606307,CONCENTRADO DE LIMPEZA,20931,"Perfumaria, sabões e artigos de limpeza"
8606308,LIMPADOR INSTANTANEO,20931,"Perfumaria, sabões e artigos de limpeza"
8606309,PULVERIZADOR DE MULTIPLA ACAO,20931,"Perfumaria, sabões e artigos de limpeza"
8606310,LIMPADOR DE MULTIPLA ACAO,20931,"Perfumaria, sabões e artigos de limpeza"
8606311,MULTIUSO,20931,"Perfumaria, sabões e artigos de limpeza"
8606312,LIMPADOR MULTIUSO,20931,"Perfumaria, sabões e artigos de limpeza"
8606401,ANTIMOFO,20931,"Perfumaria, sabões e artigos de limpeza"
8606402,DESUMIDIFICADOR,20931,"Perfumaria, sabões e artigos de limpeza"
8606501,LIMPA-VIDROS,20931,"Perfumaria, sabões e artigos de limpeza"
8606601,LIMPA-FORNO,20931,"Perfumaria, sabões e artigos de limpeza"
8606701,VELA DE ANIVERSARIO,31802,Produtos de industrias diversas
8606801,VAPORIZADOR ELETRICO CONTRA INSETO,20921,Defensivos agrícolas e desinfestantes domissanitários
8606802,REPELENTE ELETRICO DE INSETO,20921,Defensivos agrícolas e desinfestantes domissanitários
8606803,PROTECTOR,27002,Eletrodomésticos
8606901,ESTOPA DE LIMPEZA DA CASA,13001,Fios e fibras têxteis beneficiadas
8607001,ALGODAO DE LIMPEZA,13001,Fios e fibras têxteis beneficiadas
8607101,ANTIFERRUGEM,20931,"Perfumaria, sabões e artigos de limpeza"
8607102,TIRA-FERRUGEM,20931,"Perfumaria, sabões e artigos de limpeza"
8607201,SAQUINHO DE LANCHE DE PLASTICO OU PAPEL,22002,Artigos de plástico
8607202,SACO DE LANCHE DE PLASTICO OU PAPEL,22002,Artigos de plástico
8607303,CORANTE DE CERA PARA ASSOALHO,20931,"Perfumaria, sabões e artigos de limpeza"
8607401,ESFREGADEIRA DE LAVAR ROUPA,22002,Artigos de plástico
8607501,CLORO LIQUIDO DE LIMPEZA DOMESTICA,20931,"Perfumaria, sabões e artigos de limpeza"
8607602,PALITO PARA SORVETE,16001,"Produtos de madeira, exclusive móveis"
8607603,PALITO PARA CHURRASCO,16001,"Produtos de madeira, exclusive móveis"
8607604,ESPETINHO PARA CHURRASCO,16001,"Produtos de madeira, exclusive móveis"
8607605,ESPETO PARA CHURRASCO (MADEIRA),16001,"Produtos de madeira, exclusive móveis"
8607701,SECADOR DE MAQUINA DE LAVAR LOUCA,27002,Eletrodomésticos
8607702,SABAO EM PO DE MAQUINA DE LAVAR LOUCA,20931,"Perfumaria, sabões e artigos de limpeza"
8607901,FILTRO DE PAPEL DE EXAUSTOR,17002,"Papel, papelão, embalagens e artefatos de papel"
8608001,PAPEL MANTEIGA,17002,"Papel, papelão, embalagens e artefatos de papel"
8608201,BALDE,22002,Artigos de plástico
8608301,CARVAO MINERAL,05801,Carvão mineral
8608401,ISQUEIRO PARA FOGAO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8608402,ISQUEIRO DESCARTAVEL PARA FOGAO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8608403,ISQUEIRO PARA ACENDER FOGAO,25001,"Produtos de metal, excl. máquinas e equipamentos"
8608502,GEL FOGOTINI PARA ACENDER CHURRASQUEIRA,19921,Etanol e outros biocombustíveis
8608601,OLEO DE EUCALIPTO,10932,Óleos e gorduras vegetais e animais
8608701,BOBINA DE PLASTICO PARA FREEZER,22002,Artigos de plástico
8608801,FILTRO PARA ASPIRADOR,17002,"Papel, papelão, embalagens e artefatos de papel"
8608901,LUVA DE LIMPEZA DE BORRACHA,22001,Artigos de borracha
8608902,LUVA DE LIMPEZA,22001,Artigos de borracha
8608903,LUVA DE LIMPEZA DE PLASTICO,22002,Artigos de plástico
8608904,AVENTAL DE PLASTICO,22002,Artigos de plástico
8609001,LENHA PARA COMBUSTIVEL DOMESTICO,02801,Produtos da exploração florestal e da silvicultura
8609002,ACHA DE LENHA PARA COMBUSTIVEL DOMESTICO,02801,Produtos da exploração florestal e da silvicultura
8609003,GALHO DE LENHA PARA COMBUSTIVEL DOMESTICO,02801,Produtos da exploração florestal e da silvicultura
8609101,COADOR DE CAFE DE PANO,13003,Art. têxteis de uso doméstico e outros têxteis
8609201,FUNGICIDA,20921,Defensivos agrícolas e desinfestantes domissanitários
8609301,LIMPA CERAMICA,20931,"Perfumaria, sabões e artigos de limpeza"
8609302,LIMPADOR DE CERAMICA,20931,"Perfumaria, sabões e artigos de limpeza"
8609303,LIMPA ARDOSIA,20931,"Perfumaria, sabões e artigos de limpeza"
8609304,LIMPA PISO,20931,"Perfumaria, sabões e artigos de limpeza"
8609305,LIMPADOR DE PISO,20931,"Perfumaria, sabões e artigos de limpeza"
8609501,PEDRA PARA POLIR FOGAO,05802,Minerais não-metálicos
8700101,ALIMENTO DE CAO,10936,Rações balanceadas para animais
8700102,RACAO DE CAO,10936,Rações balanceadas para animais
8700103,ALIMENTO PARA CAO,10936,Rações balanceadas para animais
8700104,RACAO PARA CAO,10936,Rações balanceadas para animais
8700105,BISCOITO CANINO,10936,Rações balanceadas para animais
8700106,OSSO PARA CAO,10911,Carne de bovinos e outros prod. de carne
8700107,BISCOITO PARA CAO,10936,Rações balanceadas para animais
8700201,ALIMENTO DE GATO,10936,Rações balanceadas para animais
8700202,RACAO DE GATO,10936,Rações balanceadas para animais
8700203,ALIMENTO PARA GATO,10936,Rações balanceadas para animais
8700204,RACAO PARA GATO,10936,Rações balanceadas para animais
8700301,ALIMENTO DE PEIXE,10936,Rações balanceadas para animais
8700302,RACAO DE PEIXE,10936,Rações balanceadas para animais
8700303,ALIMENTO PARA PEIXE,10936,Rações balanceadas para animais
8700304,RACAO PARA PEIXE,10936,Rações balanceadas para animais
8700401,ALIMENTO DE BOVINO,10936,Rações balanceadas para animais
8700402,RACAO DE BOVINO,10936,Rações balanceadas para animais
8700403,ALIMENTO PARA BOVINO,10936,Rações balanceadas para animais
8700404,RACAO PARA BOVINO,10936,Rações balanceadas para animais
8700405,FARELO DE TRIGO PARA BOVINO,10936,Rações balanceadas para animais
8700502,RACAO DE EQUINO,10936,Rações balanceadas para animais
8700504,RACAO PARA EQUINO,10936,Rações balanceadas para animais
8700604,RACAO PARA CAPRINO,10936,Rações balanceadas para animais
8700701,ALIMENTO DE GALINHA,10936,Rações balanceadas para animais
8700702,ALIMENTO PARA GALINHA,10936,Rações balanceadas para animais
8700703,RACAO DE GALINHA,10936,Rações balanceadas para animais
8700704,RACAO PARA GALINHA,10936,Rações balanceadas para animais
8700705,MILHO PARA GALINHA,01912,Milho em grão
8700706,ALIMENTO DE FRANGO,10936,Rações balanceadas para animais
8700708,RACAO DE FRANGO,10936,Rações balanceadas para animais
8700709,RACAO PARA FRANGO,10936,Rações balanceadas para animais
8700710,MILHO PARA FRANGO,10936,Rações balanceadas para animais
8700711,RACAO DE PINTO,10936,Rações balanceadas para animais
8700804,RACAO PARA OVINO,10936,Rações balanceadas para animais
8700901,ALIMENTO DE PASSARINHO,10936,Rações balanceadas para animais
8700902,RACAO DE PASSARINHO,10936,Rações balanceadas para animais
8700903,ALIMENTO PARA PASSARINHO,10936,Rações balanceadas para animais
8700904,RACAO PARA PASSARINHO,10936,Rações balanceadas para animais
8700905,SEMENTE DE GIRASSOL,01916,Outros produtos e serviços da lavoura temporária
8700906,ALPISTE,01911,"Arroz, trigo e outros cereais"
8700907,GIRASSOL (SEMENTE),01916,Outros produtos e serviços da lavoura temporária
8700908,PAINCO,01911,"Arroz, trigo e outros cereais"
8701002,RACAO DE COELHO,10936,Rações balanceadas para animais
8701004,RACAO PARA COELHO,10936,Rações balanceadas para animais
8701201,ALIMENTO DE OUTRO ANIMAL,10936,Rações balanceadas para animais
8701202,RACAO DE OUTRO ANIMAL,10936,Rações balanceadas para animais
8701203,ALIMENTO PARA OUTRO ANIMAL,10936,Rações balanceadas para animais
8701204,RACAO PARA OUTRO ANIMAL,10936,Rações balanceadas para animais
8701301,ALIMENTO PARA ANIMAL NAO-ESPECIFICADO,10936,Rações balanceadas para animais
8701302,FARELO DE SOJA PARA ANIMAL NAO-ESPECIFICADO,10936,Rações balanceadas para animais
8701303,FARELO DE ARROZ PARA ANIMAL NAO-ESPECIFICADO,10936,Rações balanceadas para animais
8701304,FARELO DE MILHO PARA OUTRO ANIMAL NAO-ESPECIFICADO,10936,Rações balanceadas para animais
8701309,RACAO NAO-ESPECIFICADA PARA ANIMAL NAO-ESPECIFICADO,10936,Rações balanceadas para animais
8701310,FARELO DE TRIGO PARA ANIMAL NAO ESPECIFICADO,10936,Rações balanceadas para animais
8701311,ARROZ PARA ANIMAL NAO ESPECIFICADO,01911,"Arroz, trigo e outros cereais"
8701401,PRODUTO DE LIMPEZA E HIGIENE DE ANIMAL,20931,"Perfumaria, sabões e artigos de limpeza"
8701403,SHAMPU PARA CAO,20931,"Perfumaria, sabões e artigos de limpeza"
8701501,RACAO PARA SUINO,10936,Rações balanceadas para animais
8701502,RACAO DE PORCO,10936,Rações balanceadas para animais
8800101,FLOR NATURAL,01916,Outros produtos e serviços da lavoura temporária
8800102,ROSA,01916,Outros produtos e serviços da lavoura temporária
8800103,CRAVO,01916,Outros produtos e serviços da lavoura temporária
8800104,MARGARIDA,01916,Outros produtos e serviços da lavoura temporária
8800106,ORQUIDEA,01916,Outros produtos e serviços da lavoura temporária
8800108,FLOR DO CAMPO,01916,Outros produtos e serviços da lavoura temporária
8800109,PALMA,01916,Outros produtos e serviços da lavoura temporária
8800110,COPO DE LEITE,01916,Outros produtos e serviços da lavoura temporária
8800111,CRISANTEMO,01916,Outros produtos e serviços da lavoura temporária
8800112,ARRANJO DE FLORES NATURAIS,01916,Outros produtos e serviços da lavoura temporária
8800113,KALANCHOE,01916,Outros produtos e serviços da lavoura temporária
8800114,CALENDULA,01916,Outros produtos e serviços da lavoura temporária
8800115,VIOLETA,01916,Outros produtos e serviços da lavoura temporária
8800116,MALVA,01916,Outros produtos e serviços da lavoura temporária
8900101,CREME DENTAL E FIO DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900102,FIO DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900103,PASTA DE DENTE,20931,"Perfumaria, sabões e artigos de limpeza"
8900104,GEL DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900105,CREME DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900106,PASTA DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900107,FITA DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900201,ESCOVA DE DENTE,20931,"Perfumaria, sabões e artigos de limpeza"
8900202,ESCOVA DENTAL,20931,"Perfumaria, sabões e artigos de limpeza"
8900301,SABONETE,20931,"Perfumaria, sabões e artigos de limpeza"
8900302,SABONETE LIQUIDO,20931,"Perfumaria, sabões e artigos de limpeza"
8900303,SABONETE EM GEL,20931,"Perfumaria, sabões e artigos de limpeza"
8900401,"SHAMPU, CONDICIONADOR E OUTROS PRODUTOS DE CABELO",20931,"Perfumaria, sabões e artigos de limpeza"
