0,1,2,3,4,5
"Tradutor POF2002-2003 - Contas Nacionais, com produtos para consumo final das famílias",,,,,https://github.com/rodrigoesborges/pofesferas/blob/master/tradutores/Tradu_POF_2003xContas-rearrumado-na-mao.xls?raw=true
Cod Pof,Descrição pof,CodAdapt,Descrição Contas,Cod Contas 110,fonte
9307201,REFRIGERANTE DE MARACUJA,1100,Bebidas,030119,
9307301,REFRIGERANTE DE GENGIBRE,1100,Bebidas,030119,
9400101,AZEITE DE OLIVA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400102,AZEITE IMPORTADO (DE OLIVA),1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400103,AZEITE,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400104,AZEITE DE COCO BABACU,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400105,AZEITE DE SOJA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400106,AZEITE DOCE,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400107,AZEITE DE GIRASSOL,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400108,AZEITE DE MACAUBA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400109,AZEITE DE MAMONA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400110,AZEITE MISTO (SOJA E OLIVA),1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400201,AZEITE DE DENDE,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400301,OLEO DE SOJA,1093,Óleo de soja refinado,030108,
9400401,OLEO DE MILHO,1093,"Óleos de milho, amidos e féculas vegetais e rações",030114,
9400501,OLEO DE AMENDOIM,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400601,OLEO DE ALGODAO,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400701,OLEO DE COCO BABACU,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400702,OLEO DE BABACU,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400801,OLEO DE GIRASSOL,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9400901,OLEO DE ARROZ,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9401101,OLEO DE AMENDOA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9401302,OLEO DE SEMENTE DE UVA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9401504,OLEO DE LICURI,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9401601,OLEO DE PEQUI,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9401801,BANHA DE PORCO,1091,Abate e preparação de produtos de carne,030101,
9402001,BANHA VEGETAL,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9402101,GORDURA DE PORCO,1091,Abate e preparação de produtos de carne,030101,
9402202,GORDURA VEGETAL,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9402601,OLEO DE GERGELIM,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9402701,OLEO DE COCO DA BAHIA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9402901,OLEO DE GRANOLA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9402902,OLEO DE CANOLA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403001,BANHA DE BOI,1091,Abate e preparação de produtos de carne,030101,
9403101,BANHA,1091,Abate e preparação de produtos de carne,030101,
9403201,OLEO NAO ESPECIFICADO,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403301,OLEO DE EUCALIPTO,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403401,OLEO DE BANANA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403501,OLEO DE DENDE,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403601,OLEO DE COCO NAO ESPECIFICADO,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403701,OLEO DE BURITI,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403801,GORDURA HIDROGENADA,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9403802,GORDURA PARA SORVETE,1093,Outros óleos e gordura vegetal e animal exclusive milho,030107,
9405101,REFEICOES PRONTAS PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405102,MARMITA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405103,QUENTINHA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405104,MARMITEX (QUENTINHA) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405105,ALMOCO,5500,Serviços de alojamento e alimentação,110201,
9405106,ALMOCO (QUENTINHA),5500,Serviços de alojamento e alimentação,110201,
9405107,JANTAR,5500,Serviços de alojamento e alimentação,110201,
9405108,JANTAR (QUENTINHA),5500,Serviços de alojamento e alimentação,110201,
9405109,VIANDA (REFEICAO PRONTA),5500,Serviços de alojamento e alimentação,110201,
9405201,SALGADINHOS PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405202,PASTEL PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405203,CROQUETE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405204,"BOLINHO SALGADO (CARNE,CAMARAO,ETC.) PARA VIAGEM",5500,Serviços de alojamento e alimentação,110201,
9405205,COXINHA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405206,EMPADA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405207,RIZOLE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405208,PIZZA EM PEDACO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405209,ACARAJE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405210,TORRESMO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405211,QUIBE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405213,PACOCA DE CARNE DE SOL PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405214,POLENTA FRITA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405216,MACAXEIRA FRITA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405301,SANDUICHE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405302,CACHORRO QUENTE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405303,HAMBURGUER (SANDUICHE) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405304,CHEESBURGUER (SANDUICHE) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405306,MISTO-QUENTE OU FRIO (SANDUICHE) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405307,BAURU (SANDUICHE) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405308,AMERICANO (SANDUICHE) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405309,"TORRADA COM QUEIJO,PRESUNTO,OVOS,ETC. PARA VIAGEM",5500,Serviços de alojamento e alimentação,110201,
9405401,SUCO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405501,VITAMINA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405601,REFRESCO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405701,ALIMENTOS PRONTOS CONGELADOS PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405702,CONGELADOS (ALIMENTOS PRONTOS) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405703,MANDIOCA CONGELADA,5500,Serviços de alojamento e alimentação,110201,
9405801,SALADAS OU VERDURAS COSIDAS PRONTAS (EXCETO DE FRUTAS) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405802,SALADA DE MAIONESE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405803,"VERDURAS COSIDAS,FRITAS PARA VIAGEM",5500,Serviços de alojamento e alimentação,110201,
9405805,MANDIOCA COZIDA,5500,Serviços de alojamento e alimentação,110201,
9405901,MASSAS PRONTAS (PREPARADAS PARA CONSUMO) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405902,"PIZZA,NHOQUE,CANELONI,CAPELETI,FETUTINE,RAVIOLE PARA VIAGEM (PREPARADOS)",5500,Serviços de alojamento e alimentação,110201,
9405903,PIZZA PRONTA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405904,LAZANHA PRONTA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405905,NHOQUE PRONTO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405907,CAPELETI PRONTO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405909,RAVIOLI PRONTO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405910,CALZONE PRONTO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405911,MASSA CASEIRA,5500,Serviços de alojamento e alimentação,110201,
9405912,MACARRAO PRONTO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9405913,PANQUECA PRONTA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406001,FRANGO ASSADO OU DEFUMADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406002,GALINHA ASSADA OU DEFUMADA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406003,GALETO ASSADO OU DEFUMADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406004,GALETO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406005,FRANGO A PASSARINHO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406101,CARNE ASSADA OU BIFE (DE QUALQUER ANIMAL) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406102,CHURRASCO (ESPETO) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406103,CHURRASQUINHO (ESPETO) PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406104,COSTELA ASSADA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406105,BIFE PREPARADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406106,CARNE COZIDA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406107,CARNE DE SOL PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406201,PIPOCA DOCE OU SALGADA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406301,CAFE PREPARADO PURO OU COM LEITE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406401,MILHO VERDE COZIDO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406402,MILHO COZIDO OU ASSADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406501,BATATA FRITA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406502,BATATA PALITO,5500,Serviços de alojamento e alimentação,110201,
9406503,BATATA PALHA,5500,Serviços de alojamento e alimentação,110201,
9406702,POLENTA (SEMIPRONTA),5500,Serviços de alojamento e alimentação,110201,
9406703,MASSA PARA POLENTA,5500,Serviços de alojamento e alimentação,110201,
9406704,MISTURA PARA POLENTA,5500,Serviços de alojamento e alimentação,110201,
9406801,PEIXE FRITO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406802,PEIXE ASSADO,5500,Serviços de alojamento e alimentação,110201,
9406803,PEIXE COZIDO,5500,Serviços de alojamento e alimentação,110201,
9406902,MUNGUNZA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406903,CANJICA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406904,CURAU PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9406905,MUNGUZA PRE-COZIDO,5500,Serviços de alojamento e alimentação,110201,
9407101,CAMARAO COZIDO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407201,FAROFA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407301,MINGAU PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407401,TACACA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407414,CATUABA,5500,Serviços de alojamento e alimentação,110201,
9407601,PERU ASSADO OU DEFUMADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407602,PERU COZIDO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407701,RISOTO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9407801,FRANGO EMPANADO,1091,"Carne de aves fresca, refrigerada ou congelada",030103,
9407802,NUGGETS DE FRANGO (EMPANADO),1091,"Carne de aves fresca, refrigerada ou congelada",030103,
9407803,FILE DE FRANGO EMPANADO,1091,"Carne de aves fresca, refrigerada ou congelada",030103,
9407804,MINI CHICKEN,1091,"Carne de aves fresca, refrigerada ou congelada",030103,
9407901,FAROFA PRONTA EM PACOTE (INDUSTRIALIZADA),1093,Outros produtos alimentares,030118,
9408101,BATATA CONGELADA (SEMIPRONTA),1093,"Conservas de frutas, legumes e outros vegetais",030105,
9408102,BATATA COZIDA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9408103,BATATA A VACUO,1093,"Conservas de frutas, legumes e outros vegetais",030105,
9408201,"CALDO (CARNE,FEIJAO,MOCOTO,ETC.) (PARA VIAGEM)",5500,Serviços de alojamento e alimentação,110201,
9408401,BANANA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9408501,BAIAO DE DOIS,5500,Serviços de alojamento e alimentação,110201,
9408601,LANCHE,5500,Serviços de alojamento e alimentação,110201,
9408701,CHESTER ASSADO OU DEFUMADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9408801,CHURRASCO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9408901,BOLINHO DOCE PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409001,BOLINHO NAO ESPECIFICADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409101,BOLINHO DE COCO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409201,BOLINHO DE POLVILHO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409401,SALADA DE FRUTAS PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409501,SOPA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409601,SALGADINHO SEMIPRONTO,5500,Serviços de alojamento e alimentação,110201,
9409701,SALSICHAO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409801,SALPICAO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9409901,ROSCA NAO ESPECIFICADA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9410201,CHARUTO DE REPOLHO PRONTO,5500,Serviços de alojamento e alimentação,110201,
9410301,SUSHI,5500,Serviços de alojamento e alimentação,110201,
9410302,SUSHI PRONTO,5500,Serviços de alojamento e alimentação,110201,
9410401,VATAPA PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9410501,PERNIL DE PORCO ASSADO PARA VIAGEM,5500,Serviços de alojamento e alimentação,110201,
9500101,AGUA SANITARIA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9500102,CANDIDA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9500103,Q-BOA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9500201,ESPONJA DE LIMPEZA,2500,Produtos de metal - exclusive máquinas e equipamento,032301,
9500202,BOMBRIL,2500,Produtos de metal - exclusive máquinas e equipamento,032301,
9500203,LIXA DE LIMPEZA DE FOGAO,2500,Produtos de metal - exclusive máquinas e equipamento,032301,
9500204,ESPONJA DE ACO,2500,Produtos de metal - exclusive máquinas e equipamento,032301,
9500205,ESPONJA DE NYLON,2500,Produtos de metal - exclusive máquinas e equipamento,032301,
9500206,LA DE ACO,2500,Produtos de metal - exclusive máquinas e equipamento,032301,
9500301,ESCOVA DE LIMPEZA,3180,Móveis e produtos das indústrias diversas,033401,
9500302,LIMPADOR DE GARRAFA,3180,Móveis e produtos das indústrias diversas,033401,
9500303,LIXA DE FOGAO,3180,Móveis e produtos das indústrias diversas,033401,
9500304,ESCOVA DE MAMADEIRA,3180,Móveis e produtos das indústrias diversas,033401,
9500401,VASSOURA DE QUALQUER TIPO,3180,Móveis e produtos das indústrias diversas,033401,
9500403,VASSOURA DE VASO SANITARIO,3180,Móveis e produtos das indústrias diversas,033401,
9500404,ESCOVAO,3180,Móveis e produtos das indústrias diversas,033401,
9500405,VASSOURINHA,3180,Móveis e produtos das indústrias diversas,033401,
9500406,ESFREGAO,3180,Móveis e produtos das indústrias diversas,033401,
9500407,CABO DE VASSOURA,3180,Móveis e produtos das indústrias diversas,033401,
9500501,RODO,3180,Móveis e produtos das indústrias diversas,033401,
9500502,PUXADOR,3180,Móveis e produtos das indústrias diversas,033401,
9500503,REFIL PARA RODO,2200,Artigos de borracha,031801,
9500601,ESPANADOR,3180,Móveis e produtos das indústrias diversas,033401,
9500701,FLANELA,1300,Fabricação outros produtos Têxteis,030303,
9500702,PANO DE PO,1300,Fabricação outros produtos Têxteis,030303,
9500703,PERFEX,1300,Fabricação outros produtos Têxteis,030303,
9500704,PANO DE LIMPEZA DESCARTAVEL,1300,Fabricação outros produtos Têxteis,030303,
9500705,PANO DE PIA,1300,Fabricação outros produtos Têxteis,030303,
9500801,PANO DE CHAO,1300,Fabricação outros produtos Têxteis,030303,
9500802,SACO DE LIMPEZA DE CHAO,1300,Fabricação outros produtos Têxteis,030303,
9500803,PANO DE SACO (LIMPEZA),1300,Fabricação outros produtos Têxteis,030303,
9500903,LIXEIRA,2200,Artigos de plástico,031802,
9500904,CESTO DE LIXO,2200,Artigos de plástico,031802,
9500905,RECIPIENTE DE LIXO,2200,Artigos de plástico,031802,
9501001,PA DE LIXO,2200,Artigos de plástico,031802,
9501101,SACO DE LIXO DE QUALQUER MATERIAL,2200,Artigos de plástico,031802,
9501102,SACOLA DE LIXO,2200,Artigos de plástico,031802,
9501201,SACOLA DE COMPRA,1700,"Papel e papelão, embalagens e artefatos",030702,
9501202,BOLSA DE COMPRA,1700,"Papel e papelão, embalagens e artefatos",030702,
9501203,SACO DE COMPRA,1700,"Papel e papelão, embalagens e artefatos",030702,
9501301,EMBALAGEM PLASTIFICADA,2200,Artigos de plástico,031802,
9501302,ROLOPAC (EMBALAGEM PLASTICA),2200,Artigos de plástico,031802,
9501304,SACO PLASTICO PARA EMBALAGEM,2200,Artigos de plástico,031802,
9501401,DESINFETANTE,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9501402,CREOLINA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9501501,SOLVENTE,2092,"Tintas, vernizes, esmaltes e lacas",031601,
9501502,AGUARRAS,2092,"Tintas, vernizes, esmaltes e lacas",031601,
9501504,FAISCA,2092,"Tintas, vernizes, esmaltes e lacas",031601,
9501505,REMOVEDOR,2092,"Tintas, vernizes, esmaltes e lacas",031601,
9501506,GLICERINA,2091,Produtos químicos orgânicos,031102,
9501601,SODA CAUSTICA,2091,Produtos químicos inorgânicos,031101,
9501603,ACIDO MURIATICO,2091,Produtos químicos inorgânicos,031101,
9501701,ALCOOL (MATERIAL DE LIMPEZA),1992,Álcool,031001,
9501702,ALCOOL,1992,Álcool,031001,
9501703,ALCOOL EM GEL,1992,Álcool,031001,
9501704,ALCOOL GEL,1992,Álcool,031001,
9501801,DETERGENTE,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9501802,LAVA LOUCA (DETERGENTE),2093,"Perfumaria, sabões e artigos de limpeza",031501,
9501803,CONCENTRADO DE LIMPEZA (DETERGENTE),2093,"Perfumaria, sabões e artigos de limpeza",031501,
9501804,DESENGORDURANTE (DETERGENTE),2093,"Perfumaria, sabões e artigos de limpeza",031501,
9501901,SABAO LIQUIDO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502001,SABAO PASTOSO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502101,SABAO DE COCO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502102,SABAO EM PEDRA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502103,SABAO EM BARRA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502104,SABAO DE BOLA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502105,SABAO EM BOLA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502106,SABAO RALADO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502201,SABAO EM PO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502301,SAPONACEO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502302,SAPOLEO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502303,PASTA DE POLIR PANELA,2093,"Perfumaria, sabões e artigos de limpeza",031501,
9502304,SAPOLIO,2093,"Perfumaria, sabões e artigos de limpeza",031501,
