0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22
Cod,Quadro,Codigo,Variavel,Nivel_1,Descricao_1,Nivel_2,Descricao_2,Nivel_3,Descricao_3,Nivel_4,Descricao_4,Nivel_5,Descricao_5,Nivel_6,Descricao_6,DePara,Nivel 1,Nível 2,Descrição,Codigo final
72264,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72264,PEIXE SALGADO RONCADOR,09109,,,,
72265,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72265,PEIXE EM FILE CONGELADO RONCADOR,09109,,,,
72271,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72271,PEIXE INTEIRO PESCADA e sinonimos,09104,,,,
72272,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72272,PEIXE EM POSTAS PESCADA,09104,,,,
72273,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72273,PEIXE EM FILE FRESCO PESCADA,09104,,,,
72274,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72274,PEIXE SALGADO PESCADA,09104,,,,
72275,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72275,PEIXE EM FILE CONGELADO PESCADA,09104,,,,
72279,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72279,PEIXE PESCADA (FORMA DE COMERCIALIZACAO NAO-DISCRIMINADA) e sinonimos,09104,,,,
72281,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72281,PEIXE INTEIRO GAROUPA e sinonimos,09109,,,,
72282,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72282,PEIXE EM POSTAS GAROUPA,09109,,,,
72283,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72283,PEIXE EM FILE FRESCO GAROUPA,09109,,,,
72284,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72284,PEIXE SALGADO GAROUPA,09109,,,,
72285,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72285,PEIXE EM FILE CONGELADO GAROUPA,09109,,,,
72291,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72291,PEIXE INTEIRO LINGUADO e sinonimos,09109,,,,
72292,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72292,PEIXE EM POSTAS LINGUADO,09109,,,,
72293,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72293,PEIXE EM FILE FRESCO LINGUADO,09109,,,,
72294,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72294,PEIXE SALGADO LINGUADO,09109,,,,
72295,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72295,PEIXE EM FILE CONGELADO LINGUADO,09109,,,,
72301,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72301,PEIXE INTEIRO ROBALO e sinonimos,09109,,,,
72302,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72302,PEIXE EM POSTAS ROBALO,09109,,,,
72303,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72303,PEIXE EM FILE FRESCO ROBALO,09109,,,,
72304,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72304,PEIXE SALGADO ROBALO,09109,,,,
72305,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72305,PEIXE EM FILE CONGELADO ROBALO,09109,,,,
72311,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72311,PEIXE INTEIRO MERO e sinonimos,09109,,,,
72312,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72312,PEIXE EM POSTAS MERO,09109,,,,
72313,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72313,PEIXE EM FILE FRESCO MERO,09109,,,,
72314,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72314,PEIXE SALGADO MERO,09109,,,,
72315,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72315,PEIXE EM FILE CONGELADO MERO,09109,,,,
72321,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72321,PEIXE INTEIRO XERELETE e sinonimos,09109,,,,
72322,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72322,PEIXE EM POSTAS XERELETE,09109,,,,
72323,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72323,PEIXE EM FILE FRESCO XERELETE,09109,,,,
72324,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72324,PEIXE SALGADO XERELETE,09109,,,,
72325,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72325,PEIXE EM FILE CONGELADO XERELETE,09109,,,,
72331,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72331,PEIXE INTEIRO ESPADA e sinonimos,09109,,,,
72332,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72332,PEIXE EM POSTAS ESPADA,09109,,,,
72333,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72333,PEIXE EM FILE FRESCO ESPADA,09109,,,,
72334,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72334,PEIXE SALGADO ESPADA,09109,,,,
72335,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72335,PEIXE EM FILE CONGELADO ESPADA,09109,,,,
72341,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72341,PEIXE INTEIRO PARATI e sinonimos,09109,,,,
72342,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72342,PEIXE EM POSTAS PARATI,09109,,,,
72343,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72343,PEIXE EM FILE FRESCO PARATI,09109,,,,
72344,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72344,PEIXE SALGADO PARATI,09109,,,,
72345,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72345,PEIXE EM FILE CONGELADO PARATI,09109,,,,
72351,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72351,PEIXE INTEIRO CACAO e sinonimos,09109,,,,
72352,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72352,PEIXE EM POSTAS CACAO,09109,,,,
72353,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72353,PEIXE EM FILE FRESCO CACAO,09109,,,,
72354,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72354,PEIXE SALGADO CACAO,09109,,,,
72355,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72355,PEIXE EM FILE CONGELADO CACAO,09109,,,,
72361,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72361,PEIXE INTEIRO MERLUZA e sinonimos,09109,,,,
72362,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72362,PEIXE EM POSTAS MERLUZA,09109,,,,
72363,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72363,PEIXE EM FILE FRESCO MERLUZA,09109,,,,
72364,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72364,PEIXE SALGADO MERLUZA,09109,,,,
72365,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72365,PEIXE EM FILE CONGELADO MERLUZA,09109,,,,
72371,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72371,PEIXE INTEIRO BEIJUPIRA e sinonimos,09109,,,,
72372,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72372,PEIXE EM POSTAS BEIJUPIRA,09109,,,,
72373,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72373,PEIXE EM FILE FRESCO BEIJUPIRA,09109,,,,
72374,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72374,PEIXE SALGADO BEIJUPIRA,09109,,,,
72375,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72375,PEIXE EM FILE CONGELADO BEIJUPIRA,09109,,,,
72381,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72381,PEIXE INTEIRO PAMPO e sinonimos,09109,,,,
72382,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72382,PEIXE EM POSTAS PAMPO,09109,,,,
72383,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72383,PEIXE EM FILE FRESCO PAMPO,09109,,,,
72384,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72384,PEIXE SALGADO PAMPO,09109,,,,
72385,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72385,PEIXE EM FILE CONGELADO PAMPO,09109,,,,
72391,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72391,PEIXE INTEIRO XAREU e sinonimos,09109,,,,
72392,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72392,PEIXE EM POSTAS XAREU,09109,,,,
72393,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72393,PEIXE EM FILE FRESCO XAREU,09109,,,,
72394,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72394,PEIXE SALGADO XAREU,09109,,,,
72395,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72395,PEIXE EM FILE CONGELADO XAREU,09109,,,,
72399,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72399,PEIXE XAREU (FORMA DE COMERCIALIZACAO NAO-DISCRIMINADA),09109,,,,
72401,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72401,PEIXE INTEIRO CARAMURU e sinonimos,09109,,,,
72402,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72402,PEIXE EM POSTAS CARAMURU,09109,,,,
72403,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72403,PEIXE EM FILE FRESCO CARAMURU,09109,,,,
72404,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72404,PEIXE SALGADO CARAMURU,09109,,,,
72405,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72405,PEIXE EM FILE CONGELADO CARAMURU,09109,,,,
72411,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72411,PEIXE INTEIRO CANGULO e sinonimos,09109,,,,
72412,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72412,PEIXE EM POSTAS CANGULO e sinonimos,09109,,,,
72413,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72413,PEIXE EM FILE FRESCO CANGULO,09109,,,,
72414,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72414,PEIXE SALGADO CANGULO,09109,,,,
72415,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72415,PEIXE EM FILE CONGELADO CANGULO,09109,,,,
72421,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72421,PEIXE INTEIRO CAMURUPIM e sinonimos,09109,,,,
72422,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72422,PEIXE EM POSTAS CAMURUPIM,09109,,,,
72423,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72423,PEIXE EM FILE FRESCO CAMURUPIM,09109,,,,
72424,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72424,PEIXE SALGADO CAMURUPIM,09109,,,,
72425,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,72425,PEIXE EM FILE CONGELADO CAMURUPIM,09109,,,,
72431,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72431,PEIXE INTEIRO GUARAJUBA e sinonimos,09109,,,,
72432,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011075,Pescados frescos,72432,PEIXE EM POSTAS GUARAJUBA,09109,,,,
