0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,,,CADASTRO DE PRODUTOS DA POF 2008-2009,,,,,,,,,,,,,
,,,( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO ),,,,,,,,,,,,,
,,,(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3),,,,,,,,,,,,,
Ano,Quadro_H,Desc_Quadro,QUADRO,GRUPO,CÓDIGO,PRODUTO,7digitos,Codigo,ProcV17,zoom,ProcV02,Descrição anterior,MelhorChute,Descrição anterior,Harmo,
2008,17,Quadro 17 - Aquisição de móveis,17,,05601,MOVEIS DE QUARTO NAO-ESPECIFICADOS,1705601,17056,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,05701,MOVEIS NAO-ESPECIFICADOS,1705701,17057,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,05801,BIOMBO,1705801,17058,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,05901,ARQUIVO DE ACO,1705901,17059,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06001,ARMARIO (MOVEL INFANTIL),1706001,17060,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06002,ARMARIO INFANTIL,1706002,17060,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06101,"ARMARIO, CAMA E MESINHA DE CABECEIRA (MOVEIS INFANTIS)",1706101,17061,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06102,ARMARIO CAMA E MESINHA DE CABECEIRA,1706102,17061,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06201,PRATELEIRA,1706201,17062,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06202,CANTONEIRA (PRATELEIRA),1706202,17062,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06301,BERCO,1706301,17063,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06401,CADEIRA ALTA DE REFEICAO,1706401,17064,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06501,CAMA (MOVEL INFANTIL),1706501,17065,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06502,CAMA INFANTIL,1706502,17065,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06601,CARRINHO DE BEBE E GONDOLA,1706601,17066,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06602,GONDOLA,1706602,17066,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06603,CARRINHO DE BEBE,1706603,17066,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06701,COLCHAO (INFANTIL),1706701,17067,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06702,COLCHAO INFANTIL,1706702,17067,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06801,MESINHA E CADEIRAS (MOVEIS INFANTIS),1706801,17068,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06901,CERCADO,1706901,17069,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,06902,CERCADO DE CRIANCA,1706902,17069,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07001,MESINHA INFANTIL,1707001,17070,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07101,ARMARIO NAO-ESPECIFICADO,1707101,17071,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07201,CESTA DE VIME,1707201,17072,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07301,APARADOR,1707301,17073,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07401,BANHEIRA COM TROCA-FRALDAS,1707401,17074,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07501,CADEIRA NAO-ESPECIFICADA,1707501,17075,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07601,CADEIRINHA (INFANTIL),1707601,17076,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07602,CADEIRA PEQUENA (INFANTIL),1707602,17076,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07603,CADEIRINHA,1707603,17076,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07701,COMODA (MOVEL INFANTIL),1707701,17077,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07702,COMODA INFANTIL,1707702,17077,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07801,ESTANTE (MOVEL INFANTIL),1707801,17078,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,07901,MOVEIS DE QUARTO INFANTIL NAO-ESPECIFICADOS,1707901,17079,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08001,"BANCO (JARDIM, VARANDA, ETC.)",1708001,17080,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08002,BANCO DE JARDIM,1708002,17080,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08003,BANCO DE VARANDA,1708003,17080,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08101,"CADEIRA (JARDIM, VARANDA, ETC.)",1708101,17081,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08102,CADEIRA DE JARDIM,1708102,17081,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08103,CADEIRA DE VARANDA,1708103,17081,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08201,GUARDA-SOL,1708201,17082,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08301,"MESA (JARDIM, VARANDA, ETC.)",1708301,17083,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08302,MESA DE JARDIM,1708302,17083,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08303,MESA DE VARANDA,1708303,17083,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08401,"MESA COM CADEIRAS (JARDIM, VARANDA, ETC.)",1708401,17084,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08402,MESA COM CADEIRAS DE JARDIM,1708402,17084,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08403,MESA COM CADEIRAS DE VARANDA,1708403,17084,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08501,REDE DE ADULTO E CRIANCA,1708501,17085,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08502,REDE DE ADULTO,1708502,17085,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08503,REDE DE CRIANCA,1708503,17085,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08601,ESPREGUICADEIRA,1708601,17086,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08701,COLCHONETE,1708701,17087,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08801,ESCRIVANINHA,1708801,17088,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08802,BUREAU,1708802,17088,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08901,MESA DE TELEFONE,1708901,17089,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08902,"MESINHA DE TELEFONE, DE VENTILADOR, ETC.",1708902,17089,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08903,MESINHA DE TELEFONE,1708903,17089,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,08904,MESINHA DE VENTILADOR,1708904,17089,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,09001,ARMARIO DE BANHEIRO (NAO PLASTICO),1709001,17090,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,09101,ESTEIRA DE DORMIR,1709101,17091,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,17,Quadro 17 - Aquisição de móveis,17,,99901,AGREGADO,1799901,17999,16103,32003,32001,Manutencao_do_lar,16103,xx.x.x Outros produtos,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00101,TAPECARIA,1800101,18001,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00201,TAPETE DE SALA OU QUARTO,1800201,18002,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00301,PASSADEIRA,1800301,18003,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00401,TAPETE DE PANO,1800401,18004,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00501,TAPETE DE BANHEIRO (TECIDO),1800501,18005,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00601,ALMOFADA,1800601,18006,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00602,CAPA DE ALMOFADA,1800602,18006,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00603,PROTETOR DE BERCO,1800603,18006,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00604,ALMOFADA (PROTETOR DE BERCO),1800604,18006,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00605,ALMOFADAO (PROTETOR DE BERCO),1800605,18006,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00701,CAPA PARA SOFA,1800701,18007,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00801,CORTINA PRONTA (EXCETO DE PLASTICO),1800801,18008,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,00901,ESCULTURA,1800901,18009,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01001,"LUMINARIA, ABAJUR, LUSTRE, GLOBO DE LUZ, ETC.",1801001,18010,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01002,ABAJUR,1801002,18010,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01003,LUSTRE,1801003,18010,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01004,GLOBO DE LUZ,1801004,18010,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01101,PECA DE LOUCA (DECORACAO),1801101,18011,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01102,LOUCA (PECA DE DECORACAO),1801102,18011,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01201,PECA DE METAL (EXCETO PRATA) (DECORACAO),1801201,18012,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01202,METAL EXCETO PRATA (PECA DE DECORACAO),1801202,18012,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01301,PECA DE PRATA (DECORACAO),1801301,18013,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01302,PRATA (PECA DE DECORACAO),1801302,18013,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01401,ESPELHO,1801401,18014,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01501,"QUADRO OU MOLDURA DE QUADRO, POSTER, PORTA-RETRATO, ETC.",1801501,18015,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01502,TELA A OLEO,1801502,18015,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01503,MOLDURA DE QUADRO OU FOTO,1801503,18015,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01504,GRAVURA,1801504,18015,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01505,POSTER,1801505,18015,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01506,PORTA-RETRATO,1801506,18015,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01601,PERSIANAS,1801601,18016,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01701,PUFE,1801701,18017,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01801,AQUARIO ORNAMENTAL E EQUIPAMENTOS,1801801,18018,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01802,EQUIPAMENTOS DE AQUARIO ORNAMENTAL,1801802,18018,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01803,FILTRO BIOLOGICO DE AQUARIO ORNAMENTAL,1801803,18018,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01804,OXIGENADOR DE AQUARIO ORNAMENTAL,1801804,18018,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01901,PECA DE CERAMICA (DECORACAO),1801901,18019,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,01902,CERAMICA (PECA DE DECORACAO),1801902,18019,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02001,VELA DECORATIVA,1802001,18020,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02101,JARRO DE BARRO (DECORACAO),1802101,18021,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02201,PECA DE GESSO (DECORACAO),1802201,18022,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02202,GESSO (PECA DE DECORACAO),1802202,18022,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02301,GAIOLA (DECORACAO),1802301,18023,,32003,,,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02401,PECA DE MADEIRA (DECORACAO),1802401,18024,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02402,MADEIRA (PECA DE DECORACAO),1802402,18024,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
2008,18,Quadro 18 - Aquisição de artigos de decoração e forração,18,,02403,FLOREIRA DE MADEIRA,1802403,18024,,32003,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar
